DMs_,smooth_sfunc,cutoff_func
11.787104686601218,0.36495486997676935,1.0
11.795250557810913,0.36513441291625537,1.0
11.803402058496168,0.3653140003371069,1.0
11.81155919254742,0.365493632218082,1.0
11.819721963857795,0.36567330853791147,1.0
11.82789037632311,0.3658530292753,1.0
11.836064433841868,0.36603279440892544,1.0
11.844244140315276,0.3662126039174394,1.0
11.852429499647235,0.36639245777946744,1.0
11.860620515744332,0.36657235597360777,1.0
11.868817192515866,0.36675229847843294,1.0
11.877019533873836,0.36693228527248845,1.0
11.885227543732945,0.36711231633429364,1.0
11.893441226010596,0.3672923916423413,1.0
11.901660584626907,0.3674725111750976,1.0
11.909885623504696,0.3676526749110024,1.0
11.9181163465695,0.367832882828469,1.0
11.92635275774957,0.3680131349058843,1.0
11.934594860975857,0.36819343112160846,1.0
11.942842660182043,0.36837377145397504,1.0
11.951096159304527,0.3685541558812917,1.0
11.959355362282425,0.3687345843818393,1.0
11.967620273057575,0.36891505693387167,1.0
11.975890895574542,0.36909557351561695,1.0
11.984167233780623,0.36927613410527654,1.0
11.99244929162582,0.3694567386810248,1.0
12.000737073062885,0.36963738722101014,1.0
12.0090305820473,0.36981807970335423,1.0
12.017329822537278,0.3699988161061523,1.0
12.025634798493764,0.37017959640747294,1.0
12.033945513880445,0.37036042058535845,1.0
12.042261972663743,0.37054128861782426,1.0
12.050584178812827,0.37072220048285953,1.0
12.05891213629961,0.37090315615842695,1.0
12.06724584909873,0.3710841556224621,1.0
12.0755853211876,0.37126519885287484,1.0
12.083930556546363,0.3714462858275479,1.0
12.092281559157922,0.3716274165243378,1.0
12.100638333007927,0.37180859092107404,1.0
12.109000882084786,0.3719898089955602,1.0
12.11736921037966,0.37217107072557315,1.0
12.12574332188648,0.37235237608886274,1.0
12.13412322060191,0.37253372506315274,1.0
12.142508910525404,0.37271511762614007,1.0
12.150900395659164,0.37289655375549546,1.0
12.15929768000817,0.3730780334288627,1.0
12.167700767580156,0.3732595566238592,1.0
12.176109662385635,0.3734411233180758,1.0
12.18452436843789,0.3736227334890767,1.0
12.192944889752976,0.37380438711439967,1.0
12.201371230349732,0.373986084171556,1.0
12.20980339424975,0.3741678246380295,1.0
12.218241385477427,0.37434960849127874,1.0
12.22668520805993,0.37453143570873487,1.0
12.235134866027213,0.37471330626780286,1.0
12.243590363412011,0.3748952201458607,1.0
12.25205170424985,0.37507717732026,1.0
12.26051889257904,0.37525917776832607,1.0
12.268991932440693,0.37544122146735714,1.0
12.277470827878693,0.37562330839462504,1.0
12.285955582939735,0.375805438527375,1.0
12.29444620167331,0.3759876118428258,1.0
12.3029426881317,0.3761698283181695,1.0
12.311445046369997,0.3763520879305714,1.0
12.319953280446084,0.3765343906571705,1.0
12.32846739442066,0.3767167364750791,1.0
12.33698739235722,0.37689912536138276,1.0
12.34551327832208,0.3770815572931407,1.0
12.354045056384347,0.3772640322473852,1.0
12.362582730615957,0.3774465502011219,1.0
12.371126305091652,0.3776291111313303,1.0
12.379675783888993,0.3778117150149631,1.0
12.388231171088359,0.37799436182894575,1.0
12.396792470772947,0.37817705155017833,1.0
12.405359687028785,0.3783597841555331,1.0
12.4139328239447,0.3785425596218563,1.0
12.422511885612373,0.3787253779259675,1.0
12.431096876126295,0.3789082390446595,1.0
12.439687799583798,0.3790911429546986,1.0
12.448284660085038,0.3792740896328244,1.0
12.456887461733006,0.37945707905574994,1.0
12.46549620863353,0.3796401112001615,1.0
12.474110904895277,0.3798231860427188,1.0
12.482731554629753,0.38000630356005544,1.0
12.491358161951293,0.3801894637287769,1.0
12.499990730977094,0.3803726665254638,1.0
12.508629265827189,0.3805559119266689,1.0
12.517273770624458,0.38073919990891875,1.0
12.525924249494635,0.38092253044871366,1.0
12.534580706566297,0.3811059035225263,1.0
12.543243145970886,0.3812893191068038,1.0
12.551911571842693,0.38147277717796596,1.0
12.560585988318856,0.38165627771240584,1.0
12.569266399539385,0.3818398206864903,1.0
12.577952809647151,0.3820234060765593,1.0
12.586645222787883,0.3822070338589263,1.0
12.595343643110178,0.3823907040098778,1.0
12.604048074765497,0.382574416505674,1.0
12.612758521908175,0.3827581713225482,1.0
12.621474988695411,0.3829419684367072,1.0
12.63019747928729,0.38312580782433114,1.0
12.63892599784675,0.3833096894615732,1.0
12.647660548539623,0.3834936133245601,1.0
12.656401135534615,0.3836775793893921,1.0
12.665147763003318,0.38386158763214256,1.0
12.6739004351202,0.3840456380288583,1.0
12.682659156062616,0.3842297305555591,1.0
12.691423930010808,0.3844138651882386,1.0
12.700194761147914,0.38459804190286373,1.0
12.708971653659946,0.38478226067537413,1.0
12.71775461173582,0.3849665214816833,1.0
12.726543639567351,0.38515082429767805,1.0
12.735338741349242,0.38533516909921844,1.0
12.744139921279102,0.38551955586213765,1.0
12.752947183557435,0.3857039845622426,1.0
12.761760532387651,0.3858884551753131,1.0
12.770579971976066,0.3860729676771026,1.0
